CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_MUNICIPIO,NOMBRE_MUNICIPIO,CODIGO_DANE_MANZANA,CATEGORIA_MUNICIPIO,NIVEL_VULNERABILIDAD,TIPO_VULNERABILIDAD,IPM
11,BOGOTA,11001,BOGOTA,1100110000000065060602,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065060603,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065060604,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065060605,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065060606,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060607,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060608,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065060609,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060611,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060612,ESPECIAL,Vulnerabilidad baja,1,38
11,BOGOTA,11001,BOGOTA,1100110000000065060701,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065060702,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065060705,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065060707,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065060710,ESPECIAL,Vulnerabilidad media,3,1
11,BOGOTA,11001,BOGOTA,1100110000000065060712,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060718,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065060720,ESPECIAL,Vulnerabilidad media,3,1
11,BOGOTA,11001,BOGOTA,1100110000000065060721,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000065060722,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000065060723,ESPECIAL,Vulnerabilidad media,3,1
11,BOGOTA,11001,BOGOTA,1100110000000065060724,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070102,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070103,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070109,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070120,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070121,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000065070122,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070123,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070124,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070125,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070126,ESPECIAL,Vulnerabilidad baja,1,16
11,BOGOTA,11001,BOGOTA,1100110000000065070127,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065070128,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070129,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070130,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070131,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065070132,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070133,ESPECIAL,Vulnerabilidad baja,1,14
11,BOGOTA,11001,BOGOTA,1100110000000065070134,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065070135,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070136,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065070137,ESPECIAL,Vulnerabilidad baja,1,1
11,BOGOTA,11001,BOGOTA,1100110000000065070138,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070139,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070140,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070201,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000065070202,ESPECIAL,Vulnerabilidad media-baja,2,15
11,BOGOTA,11001,BOGOTA,1100110000000065070203,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000065070204,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000065070205,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065070206,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000065070207,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000065070208,ESPECIAL,Vulnerabilidad media,3,6
11,BOGOTA,11001,BOGOTA,1100110000000065070209,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000065070210,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000065070211,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070213,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070214,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000065070215,ESPECIAL,Vulnerabilidad baja,1,12
11,BOGOTA,11001,BOGOTA,1100110000000065070216,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065070324,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070325,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065070326,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065070327,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065070401,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070402,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070403,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000065070404,ESPECIAL,Vulnerabilidad baja,1,14
11,BOGOTA,11001,BOGOTA,1100110000000065070405,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070406,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070407,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065070408,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070409,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070410,ESPECIAL,Vulnerabilidad baja,1,1
11,BOGOTA,11001,BOGOTA,1100110000000065070411,ESPECIAL,Vulnerabilidad baja,1,12
11,BOGOTA,11001,BOGOTA,1100110000000065070412,ESPECIAL,Vulnerabilidad media-baja,2,2
11,BOGOTA,11001,BOGOTA,1100110000000065070413,ESPECIAL,Vulnerabilidad baja,1,13
11,BOGOTA,11001,BOGOTA,1100110000000065070414,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000065070415,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065070417,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000065070418,ESPECIAL,Vulnerabilidad baja,1,24
11,BOGOTA,11001,BOGOTA,1100110000000065070419,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070421,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070422,ESPECIAL,Vulnerabilidad baja,1,21
11,BOGOTA,11001,BOGOTA,1100110000000065070423,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000065070424,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070425,ESPECIAL,Vulnerabilidad baja,1,10
11,BOGOTA,11001,BOGOTA,1100110000000065070426,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070427,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000065070428,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065070429,ESPECIAL,Vulnerabilidad baja,1,10
11,BOGOTA,11001,BOGOTA,1100110000000065070430,ESPECIAL,Vulnerabilidad baja,1,13
11,BOGOTA,11001,BOGOTA,1100110000000065070432,ESPECIAL,Vulnerabilidad baja,1,23
11,BOGOTA,11001,BOGOTA,1100110000000065070433,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070434,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070435,ESPECIAL,Vulnerabilidad media-baja,2,32
11,BOGOTA,11001,BOGOTA,1100110000000065070436,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070438,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065070441,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070442,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065070511,ESPECIAL,Vulnerabilidad media-alta,4,5
11,BOGOTA,11001,BOGOTA,1100110000000065070525,ESPECIAL,Vulnerabilidad media-alta,4,2
11,BOGOTA,11001,BOGOTA,1100110000000065070601,ESPECIAL,Vulnerabilidad media-baja,2,2
11,BOGOTA,11001,BOGOTA,1100110000000065070602,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065070603,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065070604,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070605,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065070606,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065070607,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000065070608,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000065070609,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000065070610,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065070611,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000065070612,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070613,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070614,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000065070615,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000065070616,ESPECIAL,Vulnerabilidad baja,1,15
11,BOGOTA,11001,BOGOTA,1100110000000065070617,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000065070618,ESPECIAL,Vulnerabilidad media-baja,2,11
11,BOGOTA,11001,BOGOTA,1100110000000065070619,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000065070620,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065070621,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070622,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070701,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070702,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070703,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000065070704,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070705,ESPECIAL,Vulnerabilidad baja,1,15
11,BOGOTA,11001,BOGOTA,1100110000000065070706,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000065070707,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070708,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000065070709,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070710,ESPECIAL,Vulnerabilidad baja,1,14
11,BOGOTA,11001,BOGOTA,1100110000000065070711,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000065070712,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070713,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000065070714,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070715,ESPECIAL,Vulnerabilidad media,3,2
11,BOGOTA,11001,BOGOTA,1100110000000065070716,ESPECIAL,Vulnerabilidad media-baja,2,2
11,BOGOTA,11001,BOGOTA,1100110000000065070717,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000065070718,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070719,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000065070720,ESPECIAL,Vulnerabilidad baja,1,1
11,BOGOTA,11001,BOGOTA,1100110000000065070721,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000065070722,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070723,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065070724,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000065070725,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000065070726,ESPECIAL,Vulnerabilidad baja,1,31
11,BOGOTA,11001,BOGOTA,1100110000000065070730,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000065070731,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065070732,ESPECIAL,Vulnerabilidad baja,1,2
11,BOGOTA,11001,BOGOTA,1100110000000065070733,ESPECIAL,Vulnerabilidad baja,1,18
11,BOGOTA,11001,BOGOTA,1100110000000065070734,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070735,ESPECIAL,Vulnerabilidad baja,1,10
11,BOGOTA,11001,BOGOTA,1100110000000065070736,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065070737,ESPECIAL,Vulnerabilidad baja,1,23
11,BOGOTA,11001,BOGOTA,1100110000000065070738,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065070739,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070740,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070741,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070805,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000065070806,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000065070807,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000065070808,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065070809,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065070810,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070811,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070812,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065070813,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000065070814,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000065070816,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065070817,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000065070818,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000065070820,ESPECIAL,Vulnerabilidad media,3,8
11,BOGOTA,11001,BOGOTA,1100110000000065070822,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000065070823,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070824,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000065070828,ESPECIAL,Vulnerabilidad baja,1,50
11,BOGOTA,11001,BOGOTA,1100110000000065070829,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000065070901,ESPECIAL,Vulnerabilidad baja,1,20
11,BOGOTA,11001,BOGOTA,1100110000000065070902,ESPECIAL,Vulnerabilidad baja,1,13
11,BOGOTA,11001,BOGOTA,1100110000000065070903,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065070904,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070905,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070906,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070907,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065070908,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000065070909,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065070911,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065070912,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065070913,ESPECIAL,Vulnerabilidad baja,1,21
11,BOGOTA,11001,BOGOTA,1100110000000065070914,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065070915,ESPECIAL,Vulnerabilidad baja,1,16
11,BOGOTA,11001,BOGOTA,1100110000000065070916,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065070918,ESPECIAL,Vulnerabilidad baja,1,12
11,BOGOTA,11001,BOGOTA,1100110000000065070919,ESPECIAL,Vulnerabilidad baja,1,2
11,BOGOTA,11001,BOGOTA,1100110000000065070920,ESPECIAL,Vulnerabilidad media-baja,2,26
11,BOGOTA,11001,BOGOTA,1100110000000065070921,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065070922,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071001,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071002,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071003,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071004,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071005,ESPECIAL,Vulnerabilidad media-baja,2,3
11,BOGOTA,11001,BOGOTA,1100110000000065071006,ESPECIAL,Vulnerabilidad baja,1,16
11,BOGOTA,11001,BOGOTA,1100110000000065071007,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000065071008,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065071009,ESPECIAL,Vulnerabilidad baja,1,15
11,BOGOTA,11001,BOGOTA,1100110000000065071010,ESPECIAL,Vulnerabilidad media-baja,2,11
11,BOGOTA,11001,BOGOTA,1100110000000065071011,ESPECIAL,Vulnerabilidad media-baja,2,1
11,BOGOTA,11001,BOGOTA,1100110000000065071012,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000065071013,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065071014,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000065071015,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065071016,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065071017,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065071018,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000065071019,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000065071020,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000065071021,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065071022,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065071023,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065071024,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000065071101,ESPECIAL,Vulnerabilidad baja,1,63
11,BOGOTA,11001,BOGOTA,1100110000000065071102,ESPECIAL,Vulnerabilidad media-alta,4,3
11,BOGOTA,11001,BOGOTA,1100110000000065071104,ESPECIAL,Vulnerabilidad alta,5,1
11,BOGOTA,11001,BOGOTA,1100110000000065071105,ESPECIAL,Vulnerabilidad alta,5,2
11,BOGOTA,11001,BOGOTA,1100110000000065071106,ESPECIAL,Vulnerabilidad media-alta,4,1
11,BOGOTA,11001,BOGOTA,1100110000000065071107,ESPECIAL,Vulnerabilidad media-alta,4,2
11,BOGOTA,11001,BOGOTA,1100110000000065071108,ESPECIAL,Vulnerabilidad media,3,2
11,BOGOTA,11001,BOGOTA,1100110000000065080101,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000065080102,ESPECIAL,Vulnerabilidad baja,1,14
11,BOGOTA,11001,BOGOTA,1100110000000065080103,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065080104,ESPECIAL,Vulnerabilidad baja,1,16
11,BOGOTA,11001,BOGOTA,1100110000000065080105,ESPECIAL,Vulnerabilidad baja,1,40
11,BOGOTA,11001,BOGOTA,1100110000000065080106,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000065080107,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000065080108,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065080109,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000065080110,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065080111,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000065080112,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000065080113,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000065080114,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000065080115,ESPECIAL,Vulnerabilidad media-baja,2,22
11,BOGOTA,11001,BOGOTA,1100110000000065080116,ESPECIAL,Vulnerabilidad baja,1,7
11,BOGOTA,11001,BOGOTA,1100110000000065080117,ESPECIAL,Vulnerabilidad media-baja,2,11
11,BOGOTA,11001,BOGOTA,1100110000000065080118,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000065080119,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090103,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065090104,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090105,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090106,ESPECIAL,Vulnerabilidad baja,1,100
11,BOGOTA,11001,BOGOTA,1100110000000065090107,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090108,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090109,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000065090110,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090111,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090112,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000065090113,ESPECIAL,Vulnerabilidad baja,1,0
